Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
10,0.3365079365079365,959.142689255676,1060.292886161238,731.77825484847,1044.5812368023046,1673.8328106187216,894.0679975331859,1543.719726562505,1064.5751953124961,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-1212.3591072008837,0.0,-1542.6761496737452,0.0,-678.5605468755435,0.0,-0.0,-639.2470703125,-0.0,913.9268231019948,903.4903443391777,898.1562061505997,463.6391242536413,913.8056833561941,705.4873427716909,619.7068117873634,1016.0564737813291,407.8030053501819,789.4467376010192,1030.0042638570396,427.8190618823602,1244.3137225875266,940.9266575504748,1677.5938960848448,725.0893997711278,1452.9418343164946,833.9847185507369,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.921619678314926,77.42957560633496,0.0,0.0,85.23111900120142,-156.72905360048082,101.19485418441684,-103.24881870632004,-36.012924198064105,0.0,0.0,-71.56505117707643,-140.19442890693918,162.64597535674747,23.610295187540416,-0.68204699719901,107.63645482857348,6.792089559932762,91.96397035768892,134.94694427144913,27.45106484999083,32.071349441460846,-79.07270606688012,-381.3538835187925,-563.6484771879103,0.6805368397898199,0.0,-0.0,0.0,-150.6945327304025,-276.54646266725945,0.31493934052227945,-1244.987030926717,885.551842636865,1.5278071780081637,-283.5806670761742,-648.0693417266185,0.7073979547788788,0.0,-0.0,0.0,483.5512397580749,-125.72162655365373,0.499627590165783,8.5780439355472e-11,-6.598495335036307e-11,1.0822337014096078e-13,1686.7661543671963,2578.724725128187,3.081395993296893,-302.98837991900854,-415.2658004418086,0.5140502342986738,0.0,-1610.1739755028323,1.6101739755028324,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,41.07883537251116,0.041078835372511155,-516.6301243723524,-434.2945706863322,0.6749210765242243,0.0,-0.0,0.0,0.0,-8.841983748948651e-09,8.841983748948652e-12,0.0,-0.0,0.0,217.0715148377169,-13.562366337645,0.21749478231584693,1496.0766429023631,3010.6240752935073,3.3618599977058667,-6.463027793629663,1.6886406370642608,0.0066799876842981,452.27951191907266,692.2902010713425,0.8269355956791039,-3.293968871250125e-11,-1.1133614784825422e-08,0.0,0.0,-3.6565716157752117,55.009520528173994,234.21102653382388
11,0.3701587301587301,975.3038551367505,1056.1198311144562,731.3159137664101,1045.1809120623357,1672.9609062050868,894.12247306799,1543.7197265625084,1064.5751953124932,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-1211.9277108164702,0.0,-1585.336847990692,0.0,-678.560546875909,0.0,-0.0,-639.2470703125,-0.0,907.5874770465269,882.5744318536963,892.9045372874122,435.991169480778,913.6282168490386,690.1341414211086,605.1195554626182,994.2529449018805,350.2719954164084,822.1438065039675,1065.7988592867316,537.0488621528705,1232.9190569489504,918.8984018195164,1688.4721031853394,762.6531068370494,1517.0241181050746,920.8027026269564,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.92161967831315,77.42957560588646,0.0,0.0,84.95213654108052,-143.5656142700157,90.27192244198729,-94.66565390665473,-72.49425408732385,0.0,0.0,-71.5650511770749,-140.19442890642534,162.6459753554536,22.483294620313643,-0.6821308728612978,108.7001042882216,6.774332722796805,91.7846425083223,118.79090039353046,19.35974732072458,23.444349130807726,-104.38708093189328,-338.6150637878836,-654.6132599294235,0.737006568152211,0.0,-0.0,0.0,-5.273768844713667,-456.25079485221295,0.45628127338419616,-1709.6479367111954,971.6581796630885,1.9664729048748764,-156.06374451925169,-821.613750325656,0.8363043985759968,0.0,-0.0,0.0,480.261061560231,-124.01059808832673,0.4960134228921476,1.0557592536058109e-10,-9.237893469050846e-11,1.4028593511217085e-13,1063.7073170144301,3245.9799136991323,3.415824769570047,-188.3862271200346,-621.5577766911906,0.6494793609760184,0.0,-1267.7471669658755,1.2677471669658755,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,12.819798216064099,0.0128197982160641,-433.48922097120305,-647.9350563232406,0.7795721531140151,0.0,-0.0,0.0,0.0,-1.0861123321469779e-08,1.0861123321469779e-11,0.0,-0.0,0.0,-25.910367008962837,1.6188484399328116,0.025960889599754143,1904.3320182455457,2579.9683947178455,3.2066676400054512,-13.73938121216048,17.820538387714258,0.022502048451664702,323.2674751562042,1116.2799741288075,1.1621457916866016,-5.2787962680290544e-11,-1.33283271212212e-08,0.0,0.0,-8.290516503592812,53.945871067232005,234.2110265325285
12,0.4038095238095237,989.8579923045626,1052.67116611173,730.5626201040087,1046.7036606062895,1652.8514915700264,895.3788850285614,1543.7197265625111,1064.5751953124898,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-1214.0819121577085,0.0,-1609.673250162538,0.0,-678.5605468762003,0.0,-0.0,-639.2470703125,-0.0,905.825097372466,856.1054810381318,894.4747045745042,403.1157524215256,918.6240127263088,668.3301554026376,595.6939432845921,965.7173939460332,284.5290099178875,852.7912994405173,1078.5954686064938,659.5148600016711,1226.0628436090608,896.9671700900604,1691.1874820249714,811.2370692403483,1582.6560425036168,984.0228499011088,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.92161967831091,77.4295756055522,0.0,0.0,84.47775616934715,-131.1624415999767,79.63248719070226,-65.40340139975729,-87.7641023508408,0.0,0.0,-71.56505117707327,-140.19442890603645,162.64597535773467,20.50228686606346,-0.6822879913312412,109.51483990812618,6.178202025040353,91.37309186608292,82.71681026897447,10.09924800654457,14.52399069869891,-108.24137237755784,-203.7459624589809,-651.7299995074196,0.6828355654740588,0.0,-0.0,0.0,148.45997182453831,-647.9486411149378,0.6647388996868148,-1953.6830596258608,910.7509693408643,2.155538175404089,46.6606316447193,-976.9581484589172,0.9780717961304066,0.0,-0.0,0.0,432.50501960951345,-102.48391281686771,0.4444812081220993,7.918194402043581e-11,-9.897743002554478e-11,1.267529562310759e-13,380.27659770991596,3639.319747393606,3.6591335742952715,-52.37260352162443,-786.5773119719667,0.7883189438981395,0.0,-723.204404163348,0.7232044041633481,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-64.01636061227146,0.06401636061227145,-280.1007392526618,-847.9904293482924,0.8930532976234895,0.0,-0.0,0.0,0.0,-8.653926631900132e-09,8.653926631900132e-12,0.0,-0.0,0.0,-597.5910952871744,37.33677052641634,0.5987563374193773,1950.382659013284,1878.7119237130216,2.7080529922586836,-22.38561355249116,45.25148974957517,0.05048577045740099,80.69286174377858,1443.768694060299,1.446021915423477,-6.651283297716609e-11,-9.933005361624911e-09,0.0,0.0,-14.09715255622767,53.13113544960849,234.21102653480796
13,0.4374603174603174,1000.9319529455769,1051.0840870290858,729.5968804155236,1049.4672076498102,1599.2839556551644,898.7257200351573,1543.7197265625102,1064.5751953124884,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-1221.0915907280917,0.0,-1610.9075397039844,0.0,-678.5605468761212,0.0,-0.0,-639.2470703125,-0.0,908.4145890124312,827.1024193909586,904.3755741052466,365.9255918120909,928.8614276506609,641.2074241700869,591.5305790148105,932.0779721392918,220.7158998411706,876.7812483417464,1066.3984616069592,782.7905147708763,1225.5359793951059,876.5187674231854,1684.1805957220156,865.1806707458935,1636.1885521903262,1022.6809277205715,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.92161967830902,77.42957560571323,0.0,0.0,83.8401010421094,-119.87048873166404,69.77952610062289,-14.30011230067521,-83.85615883088391,0.0,0.0,-71.5650511770724,-140.19442890620445,162.64597536718497,17.74732497515395,-0.6825198404468641,109.58850361692586,5.027909718762576,90.53216287257834,25.830230851600056,0.2841436344590346,5.456127467003163,-97.24399736889958,-15.656813905262606,-607.6647962326044,0.6078664659298756,0.0,-0.0,0.0,304.2250661481969,-806.0056922880622,0.8615091797964971,-1896.3329881288478,712.9088588572812,2.0259116078701154,294.22395303620993,-1105.1793011294253,1.1436734770839003,0.0,-0.0,0.0,329.0846794263675,-47.163199154043134,0.33244712901091356,-2.6393981340145185e-11,-3.959097201021778e-11,4.758242654276661e-14,-362.4582268729592,3663.380306820715,3.681267613014534,76.95187420651428,-861.8834357414646,0.8653118788907307,0.0,-36.67935901468526,0.03667935901468526,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-208.30648581799275,0.20830648581799274,-123.72261745105644,-999.6620631248607,1.0072891970630844,0.0,-0.0,0.0,0.0,2.3490643392729215e-09,2.3490643392729217e-12,0.0,-0.0,0.0,-1591.8654540737255,99.45783274318102,1.5949694305432058,1590.8245803125817,1148.8013691632773,1.9622607958979668,-28.698868101208802,82.12427534990309,0.08699437701390406,-208.22350805953408,1603.0409881364826,1.61650779118265,-5.6166392291828955e-11,4.7851232410429615e-09,0.0,0.0,-18.94918538489536,53.05747175025911,234.21102654425738
14,0.471111111111111,1007.9266899132855,1052.5905973685535,728.7477364837105,1053.43020549717,1499.6786375692793,904.9489401220794,1543.7197265625011,1064.575195312493,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-1235.2714908461749,0.0,-1589.9076102750128,0.0,-678.5605468751969,0.0,-0.0,-639.2470703125,-0.0,915.3217538669865,798.0622642018308,923.3465642419296,324.7934190311173,944.888672638024,610.0531874006773,591.5211696781214,895.510364126158,168.6258584666193,890.5875515244014,1027.3232166324576,892.9768086126631,1232.1277250985565,856.7737962380182,1668.7285074691797,917.8591660964872,1666.8066991429412,1043.0323986604367,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.921619678309206,77.42957560696877,0.0,0.0,83.2456310221812,-109.99357014216272,61.1971965032852,48.36641701812099,-70.11335438884515,0.0,0.0,-71.56505117707397,-140.1944289076117,162.6459753878254,14.774306196369553,-0.6827811779737588,108.52634697725313,3.568142381595886,89.18586740676528,-41.77858238971823,-9.622310645104063,-3.4727737368722837,-79.73875174719595,195.8867826968801,-586.7609361629906,0.6185952051561697,0.0,-0.0,0.0,476.2813368886238,-925.8098662607599,1.0411377528138055,-1547.9587766965744,410.2816511826718,1.6014079454183854,563.7605559486001,-1222.3240024534623,1.3460690663622452,0.0,-0.0,0.0,207.86246649322703,44.76893933323481,0.21262893242846984,-2.70538308736489e-10,1.3196990670072635e-10,3.010100210434833e-13,-1161.1983176384977,3274.4040151097106,3.4742054036934937,205.26008765895278,-862.9857438278568,0.887060368653611,0.0,624.0545066156716,0.6240545066156716,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-421.38382426379155,0.42138382426379156,-0.279617080856424,-1086.6789173714292,1.0866789533460437,0.0,-0.0,0.0,0.0,2.7466236832088674e-08,2.7466236832088674e-11,0.0,-0.0,0.0,-2959.969358212629,184.9353139038144,2.965740998787046,909.8788952899755,604.7842779299548,1.0925399887076734,-25.233994200107006,117.76833225644923,0.12044141540913762,-459.18941506068506,1565.4458523997196,1.6314029654561926,5.489948118750217e-12,3.73109543261308e-08,0.0,0.0,-17.66585436579074,54.11962841057226,234.21102656489936
15,0.5047619047619047,1012.0443538538544,1057.3717720866803,728.7360716320007,1057.7084889044154,1351.0965113310135,914.2321720875975,1543.7197265624786,1064.5751953125082,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-1257.8369107888013,0.0,-1554.9685617066973,0.0,-678.5605468728294,0.0,-0.0,-639.2470703125,-0.0,926.9729385747713,768.9939867680984,951.5186580181324,280.2581580098196,967.3819807870592,575.5268464734432,595.2564397673962,857.2534618921447,134.0420036551396,892.1980843039968,961.4902335877548,977.6987955242647,1244.9721710413173,836.0975184596215,1648.562160678516,963.3641780793776,1670.3547286938506,1052.5851049160262,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.9216196783143,77.42957561005511,0.0,0.0,83.0794423177162,-101.61121418775794,54.216215833152944,104.66355454498007,-56.733334711613864,0.0,0.0,-71.56505117708039,-140.19442891110114,162.64597542208242,12.40576201388436,-0.6829431312765275,106.24864659475664,2.0206607210045324,87.38658007682402,-103.27456584850856,-19.165634879139663,-11.753131262117916,-62.23634761291874,381.69815773298467,-614.4365566221657,0.7233434631836098,0.0,-0.0,0.0,668.4332138628351,-1026.0186218942163,1.2245477425844633,-1027.727760907176,47.860172223826645,1.0288415556462385,837.1895791984759,-1323.4535114819548,1.566019025609982,0.0,-0.0,0.0,122.36454163011295,142.08207888772927,0.18751106151213204,-6.664480288386648e-10,4.5529617811750367e-10,8.071230296251913e-13,-1956.3575150076695,2517.681686524001,3.1884252854952275,346.23803612756967,-863.8214520401585,0.9306278948464011,0.0,1038.2830470772944,1.0382830470772944,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-670.576158672386,0.670576158672386,111.00095076618375,-1136.8796418598267,1.1422856609212622,0.0,-0.0,0.0,0.0,7.035645650982439e-08,7.03564565098244e-11,0.0,-0.0,0.0,-4415.412241986181,275.8696291639824,4.424021848835797,105.43672722041995,283.87759155761364,0.3028256766450041,-0.3466441781680072,127.13766729078426,0.12713813985711925,-599.2829470810469,1352.2715825104165,1.4791140873939952,1.5139587696707253e-10,9.171676248664643e-08,0.0,0.0,-4.938626594950459,56.39732882732578,234.2110265991628
16,0.5384126984126983,1015.276591032477,1063.7192468858361,730.7608003094052,1059.954111682372,1165.2801086439076,925.8417567207132,1543.719726562438,1064.57519531254,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-1287.9345370871504,0.0,-1518.4401048208597,0.0,-678.5605468685129,0.0,-0.0,-639.2470703125,-0.0,943.3779647037585,738.2797562411836,988.0116770874992,233.8411656821455,996.1182612345017,538.1494461600506,603.0774554165762,817.2559978890052,117.68740521296709,882.1630870049562,874.2719260758432,1028.8278288396937,1261.5557223331757,812.8216797756468,1628.695846917332,997.5002667573468,1650.866319082828,1055.2934434975455,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.92161967832795,77.42957561555916,0.0,0.0,83.56598259123386,-94.5017816874924,48.954236154773135,140.37535212928114,-49.99675504402969,0.0,0.0,-71.56505117709442,-140.1944289173538,162.64597546693363,11.123390507739671,-0.6827584709945428,103.02630775291448,0.4791578030640384,85.24072093511016,-146.74398762144378,-27.86715417918278,-18.38549427447113,-47.30548628741041,492.8130808429627,-691.687659004908,0.8492917933605755,0.0,-0.0,0.0,853.9555038626787,-1110.743499879123,1.4010678517120736,-486.00929332871203,-298.20982539602045,0.5702053429814552,1084.4623591368438,-1379.3728852091863,1.7546304923929037,0.0,-0.0,0.0,96.0523312515221,188.6277888428399,0.2116754427480692,-1.2141231416466826e-09,9.435848329101936e-10,1.5376759541529445e-12,-2591.8647987030345,1519.4005183358627,3.004386970727175,487.5078519463152,-912.734209054545,1.0347693666164146,0.0,1085.515464060267,1.085515464060267,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-894.4105928283038,0.8944105928283038,232.41697448035032,-1188.6038831121637,1.2111138843956475,0.0,-0.0,0.0,0.0,1.282714500654385e-07,1.282714500654385e-10,0.0,-0.0,0.0,-5521.902532682878,345.00180749353245,5.532669683581642,-579.1367007049114,80.48364652627819,0.5847024332611734,60.168823904003304,66.73312972229502,0.08985320234985293,-590.3668712049996,1014.4215031660689,1.1737052563152672,4.056227052353525e-10,1.6356371351673098e-07,0.0,0.0,14.458508128119211,59.61966771401916,234.21102664402804
17,0.5720634920634919,1020.1087116324268,1068.6802452349305,736.3952025589205,1055.8078574917986,965.6954759343034,938.3115637541692,1543.7197265623793,1064.5751953125905,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-1322.522097312499,0.0,-1489.778599266908,0.0,-678.5605468622969,0.0,-0.0,-639.2470703125,-0.0,963.7190198770204,704.715979862549,1030.867551346757,187.87103852885028,1029.8830547786235,498.7728220298121,615.2980494664201,775.2378957262397,117.57598490192079,864.7504286439765,775.6989507163523,1042.8537607361177,1279.6288050657447,785.3288324179658,1614.1178260446486,1018.0291948290848,1620.1036189125998,1052.1562331220184,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.9216196783534,77.42957562332239,0.0,0.0,84.47583934973589,-88.30883829663989,45.16887103828642,150.23526116432654,-49.94697018701256,0.0,0.0,-71.56505117711767,-140.1944289262134,162.64597550813272,10.788661583097678,-0.6818548494814695,99.48336235472038,-1.0122092359570225,82.85106838497049,-170.3159116108622,-35.32621979110045,-21.516970785650297,-34.05002849674552,537.0774585621936,-817.004426195238,0.9777261523137422,0.0,-0.0,0.0,1003.3877326790949,-1170.1543963231259,1.5414435615114923,-3.311075281092906,-517.451639972508,0.5174622333366514,1273.5472067609633,-1366.093401253586,1.8676545903344235,0.0,-0.0,0.0,143.59603669662022,147.42589433629485,0.20580139959639118,-1.742002768449588e-09,1.5044569363882805e-09,2.3017307224636075e-12,-2929.2912488905376,416.8083535258077,2.958796448624944,604.4747527903311,-997.4141093650835,1.1662866853057503,0.0,851.7334197636651,0.8517334197636651,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-1027.8378746212065,1.0278378746212065,363.15916280196825,-1248.6511491765261,1.300390045281371,0.0,-0.0,0.0,0.0,1.8472487690434172e-07,1.8472487690434173e-10,0.0,-0.0,0.0,-5931.052764483528,370.565020333835,5.942617716914215,-914.1745805303677,-93.22842153688575,0.9189160474548984,167.43742533936614,-123.21415755006062,0.20788703669312084,-433.2147712165273,610.0577681695705,0.7482282529443977,7.56345929283203e-10,2.3069986675722592e-07,0.0,0.0,27.03819612529623,63.16261315341234,234.21102668525037
18,0.6057142857142856,1029.0068230602114,1069.714804620575,747.0910992260389,1038.8875972298008,779.8790734617265,949.9211483706546,1543.719726562316,1064.5751953126542,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-1356.7523245143236,0.0,-1471.9980333593687,0.0,-678.5605468555418,0.0,-0.0,-639.2470703125,-0.0,986.813275481751,668.0734162958946,1077.4887631556132,144.76973951001278,1067.1964390977666,458.5342294002389,632.3680268216598,731.3843579821026,132.0775300410455,846.9740431270154,674.3894595716221,1019.9663505158774,1298.3890436659567,752.5936074105421,1608.337537522883,1024.7919095995073,1594.4435813503865,1044.4113912822784,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.92161967839082,77.42957563148414,0.0,0.0,85.38464530110991,-82.60639575056084,42.33164815188869,134.60153280454412,-50.723995399614395,0.0,0.0,-71.56505117714808,-140.19442893559722,162.6459755135555,10.970889647208534,-0.6798002026655525,96.3504088825856,-2.4277218645517307,80.31467315832472,-178.16872285122253,-41.35618585018074,-18.433632698188195,-21.606262960148225,557.4976565157307,-972.7920638998554,1.1212172120544137,0.0,-0.0,0.0,1108.8411377858545,-1195.7694979542955,1.6307646553332262,430.9421432853088,-528.2605130040332,0.6817406401694269,1385.4416716782732,-1280.8404897107346,1.8867964876226377,0.0,-0.0,0.0,264.42500941058046,30.743981743214295,0.266206269676754,-1.873972675150308e-09,1.8871696658203806e-09,2.659545625629049e-12,-3010.612236848109,-680.1447376769519,3.086483906462048,686.2915580651081,-1088.9063701411433,1.2871337092957336,0.0,528.3847415919654,0.5283847415919654,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-1017.2190159032785,1.0172190159032786,507.2681949906107,-1303.1947537172775,1.39844112774377,0.0,-0.0,0.0,0.0,2.007394250824742e-07,2.0073942508247422e-10,0.0,-0.0,0.0,-5521.902526307697,345.0018069993271,5.532669677188051,-762.5388520846409,-230.15331882246522,0.7965149409167145,317.84975944738744,-502.8190549555934,0.5948575221069312,-171.7727249392637,200.96746723425505,0.26437434050908065,1.1119256458976364e-09,2.425425294567722e-07,0.0,0.0,27.00696930969962,66.2955666309699,234.2110266907036
19,0.6393650793650792,1042.9615032553204,1066.2503022746353,763.057120502553,1002.0823293799159,631.2969478733315,959.2043802757399,1543.7197265622833,1064.5751953127071,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-1384.3884381224639,0.0,-1463.5067081845693,0.0,-678.5605468518964,0.0,-0.0,-639.2470703125,-0.0,1011.496561518444,628.6746061558758,1125.134417082049,106.5531382105409,1106.5892129586878,418.60189636533727,654.9244997951545,686.4917714786274,160.67422975207,835.5039803271186,574.2679523514277,964.295274749595,1317.824735615719,715.3573775780628,1611.0524988889017,1020.0983655821825,1586.4898149490446,1035.3121817521308,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.921619678432755,77.42957563527649,0.0,0.0,86.04780243649206,-76.91125480683968,39.82889003289301,96.5254466135798,-45.30797326246845,0.0,0.0,-71.56505117717595,-140.1944289401174,162.64597542876675,11.317349375815574,-0.676300216852056,94.075105364604,-3.7968313035748698,77.72116959965534,-175.83692017699371,-46.14861004156686,-6.241295330046492,-13.269858785472053,577.5700909599167,-1106.5483393614122,1.2482132980043696,0.0,-0.0,0.0,1170.6343175651134,-1186.6683873579275,1.6669032866413707,849.8075857521443,-340.85563980825503,0.9156175511593162,1415.8849987572933,-1135.682019748459,1.8150768522808833,0.0,-0.0,0.0,414.69096806219983,-102.95455084632643,0.4272800469625668,-9.76577309585375e-10,1.57704038507368e-09,1.8549284670170843e-12,-2975.3089409774802,-1654.37630814896,3.4043243475358103,733.512745430026,-1170.8136975571638,1.3816098081932437,0.0,252.3365500058297,0.2523365500058297,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-821.2618666569986,0.8212618666569985,670.3102817595108,-1334.0721460938428,1.4930051456093332,0.0,-0.0,0.0,0.0,1.0832749791529123e-07,1.0832749791529123e-10,0.0,-0.0,0.0,-4415.41222267401,275.86962736810426,4.424021829449224,-236.3619260776177,-270.4010379241993,0.359142981846514,474.4619530284838,-1093.7414502560157,1.1922183125920083,80.68045568829095,-139.4779590054071,0.16113173796116115,1.2462182229562993e-09,1.1269723267800301e-07,0.0,0.0,19.7070280797526,68.57087006416275,234.2110266059427
20,0.673015873015873,1059.9299907805846,1060.1078951201719,781.5111387577572,940.9420332916952,531.691631256976,965.4276002094124,1543.7197265623452,1064.5751953127005,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-1398.5918157430633,0.0,-1461.141134455333,0.0,-678.5605468581674,0.0,-0.0,-639.2470703125,-0.0,1036.3888486828125,587.3912832602404,1171.2885388273721,74.6890032074952,1146.4788493178055,379.8630061722862,682.5159201066847,641.9620813837103,201.5477404837437,832.5167477609248,476.67648205986364,885.6986029850764,1337.0265723999255,677.0346278779009,1615.2937997605475,1009.3827172205878,1594.5571835565104,1029.221827607621,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,59.92161967845823,77.42957562600527,0.0,0.0,86.43062151562401,-70.95720903633341,36.95912110788379,43.269299188530894,-31.902722809723947,0.0,0.0,-71.56505117717944,-140.19442892990105,162.6459751808639,11.638121993298649,-0.6715866480648961,92.63876066518765,-5.199035717253134,75.1153531160393,-168.2604793873831,-50.446458510198106,16.442942049288625,-13.650427502102392,570.6206214174597,-1138.8364297689607,1.2737960226644456,0.0,-0.0,0.0,1185.39957104925,-1151.2028689444412,1.6524043659194494,1214.6373472148296,-88.77153380670299,1.2178769521029098,1371.5611650732808,-946.9058986754128,1.6666765764489122,0.0,-0.0,0.0,504.2522236281349,-182.53379751471235,0.5362731508000943,1.8409801984751267e-09,-1.9795486005108888e-10,1.8515923465480634e-12,-2900.123881305908,-2335.655811870123,3.723708715574236,739.7236279977461,-1226.8157275589779,1.4325738637865109,0.0,70.29770987824818,0.07029770987824818,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-422.0815047630953,0.4220815047630953,819.9337168049078,-1323.2879603678184,1.5567216597734908,0.0,-0.0,0.0,0.0,-1.8635140600442756e-07,1.8635140600442757e-10,0.0,-0.0,0.0,-2959.9693145426354,184.9353093497006,2.9657409549180573,239.73784069356262,-180.98693920005053,0.3003839283673725,548.3977123008789,-1816.905025263159,1.8978629881219975,126.03865797815206,-318.4367201794636,0.342472901210574,7.569793848353639e-10,-2.755126240357773e-07,0.0,0.0,11.376227351562603,70.00721451567625,234.21102635804334
