Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Nose_vel_X,Nose_vel_Y,Nose_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
10,0.3367003367003367,982.2373211107196,1071.3012827312596,785.0590535213146,1019.858111733337,560.0410166422214,1047.6318359714592,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1015.0029227088611,-0.0,-1029.775400272833,-0.0,0.0,-0.0,982.23322970729,682.4855736480397,982.4074607687564,231.69607772268188,989.52605599762,435.2740613127175,676.4586537929714,821.9696795302457,392.0591472863507,512.2567719920196,691.3072924424652,-11.8378465732242,1299.946719144851,792.8959187014956,1627.9411104173298,432.9618284042312,1412.373977737924,-28.473305134157698,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-88.52496234049771,-133.30032631528218,137.5679911143374,-73.15847188120941,67.41951159705293,0.0,0.0,61.69924423399365,0.0,-179.99999871569273,178.9487384337844,0.6379732422146467,89.7397841347069,2.681994195197515,90.047105463149,144.610001008876,48.37667590277762,59.84113110693072,115.79618749982988,-232.90358088796427,33.32786959995029,0.23527606100601864,0.0,-0.0,0.0,-22.77947849366779,449.33117584308127,0.44990822422464055,-0.0004314250542813971,-0.0,4.314250542813971e-07,-143.00992900069932,-0.0,0.1430099290006993,-71.69844288709943,561.0688427555725,0.5656314286030366,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2.2454826797968464e-05,8.18913137301534e-07,2.246975445467101e-08,0.0,-0.0,0.0,-15.831631546445502,123.72517269803352,0.12473395254132143,0.0,-0.0,0.0,-1292.5813794638414,-870.9517698212334,1.558628758842652,175.91959863814918,139.65666689554953,0.22461453602423415,85.03613148635046,55.0741678140847,0.10131291930735116,154.34076741835997,-238.67794295698272,0.28423270913366916,0.0,-0.0,0.0,1063.903020020271,-1065.273554305622,1.5055555059549235,0.0,-0.0,0.0,-477.94071121224414,-218.06357186820244,0.5253370773227266,53.84390667222051,60.75384897080686,0.08118002494760888,0.0,0.0,0.0,0.0,0.002362615119876916,269.7397828503996,241.69924294968638
11,0.3703703703703703,984.5390138491524,1071.3108202229178,790.2776726160508,1024.3850882463762,560.041017808852,1047.6318360160567,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1019.4440736925587,-0.0,-1029.7754291557335,-0.0,0.0,-0.0,982.3871048933032,680.5773730349979,981.0451246356027,245.656639225513,989.5916767103432,443.9977392959356,680.4479708668944,817.0622123737139,419.95965813042653,483.7449434334116,683.4038386514111,-15.460437301727701,1292.777665011673,785.722781192715,1587.1942538704006,407.1469012856873,1407.1863602666647,-32.0942457978921,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-88.52483597668498,-138.82575258186986,141.72771886223526,-65.1991310400725,59.17470699909504,0.0,0.0,61.69924423399365,0.0,-179.99999780867665,178.94860943425854,0.6623798657642652,90.12045073135458,2.9619749568489797,90.25140499834994,141.31209975009912,52.69919453233213,61.89917034437492,111.8739015314264,-212.9209077553849,-213.04218401078023,0.3012014029307637,0.0,-0.0,0.0,1.9489351678791123,259.09323610157844,0.25910056607787807,-0.0008578221453170468,-0.0,8.578221453170468e-07,-131.9021842158216,-0.0,0.1319021842158216,-40.4613831546626,414.6286766340855,0.41659820332560416,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,3.4648927926817054e-05,1.324543874581256e-06,3.467423572270128e-08,0.0,-0.0,0.0,4.570093024591307,-56.67355820734358,0.05685752325009048,0.0,-0.0,0.0,-1210.181639443798,-766.7033354207556,1.4326107653484217,154.99298711366885,134.45120243726905,0.2051827280529368,118.48271709551094,-145.75177454899446,0.18783432602832686,-234.73257759430626,-107.59094463655428,0.2582154030104577,0.0,-0.0,0.0,828.6451720690536,-846.8013081906587,1.1847891275441222,0.0,-0.0,0.0,-154.07223889640127,-107.541937712912,0.1878923180058131,68.36027433145544,0.28326350224907676,0.06836086120642097,0.0,0.0,0.0,0.0,0.0037530052379494915,270.12044854003125,241.6992420426703
12,0.404040404040404,987.209086433116,1068.755418331254,794.3967899321916,1028.8173964359669,560.0410192075412,1047.6318360727457,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1023.4384546028543,-0.0,-1029.7754739387376,-0.0,0.0,-0.0,983.1181850816047,671.79184772691,981.4149096277952,252.59983865563927,990.80256744602,444.3321800551374,685.8489772588243,804.3631981667972,440.0104883090163,458.65118540216173,661.3297727245533,-17.4705380965944,1285.845227082556,769.7381323652438,1550.649489924724,381.5452670967846,1409.1347861909096,-33.2996112314366,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-88.52467880180042,-142.7913450580537,145.04575092052357,-58.938296695606525,51.69518131364822,0.0,0.0,61.69924423399365,0.0,-179.9999970437794,178.94843407958487,0.7397388498559803,90.46734329269896,3.349518644223421,90.2908692098124,135.62645814217498,56.07357428131246,65.23485790508512,107.7687555949602,-205.89340649477208,-474.74407017589755,0.5174688657351271,0.0,-0.0,0.0,35.963454849601455,9.932890548293573,0.03730995040687809,-0.0013300552245576465,-0.0,1.3300552245576464e-06,-118.63311303577869,-0.0,0.1186331130357787,10.982614268114974,206.2130230747504,0.20650527523961643,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,4.154107148268691e-05,1.6836662064534374e-06,4.1575177111161626e-08,0.0,-0.0,0.0,21.713081592553966,-260.9301016502123,0.2618319611113873,0.0,-0.0,0.0,-1085.3794891865953,-760.3685354104102,1.3252203383547685,122.33778428938129,131.63955323083798,0.17970950291971155,160.40988984032018,-377.1607219454246,0.4098555147085099,-655.5997580276761,-59.69999360754095,0.6583123361769001,0.0,-0.0,0.0,595.509656304116,-745.2846135281221,0.9539816066954377,0.0,-0.0,0.0,57.868249950071224,-35.799353376271604,0.06804651390367539,79.30115574371791,-75.89543618241517,0.10976698290291328,0.0,0.0,0.0,0.0,0.004668094071534765,270.46734033647834,241.69924127777304
13,0.4377104377104377,989.925295945606,1064.3333181678952,796.8095452286987,1033.2648298346262,560.0410202541553,1047.6318361216718,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1026.9937191676747,-0.0,-1029.775527967599,-0.0,0.0,-0.0,984.2155329739212,657.4088919955561,984.2903300391844,252.99221269048883,993.6952260876553,437.3913736126574,692.5322666731832,784.9575441386794,453.18495626619733,435.0733456035883,624.7459636487738,-19.063954502238598,1278.5862743378136,747.2589202205056,1518.5500121660373,355.9599335449696,1413.6951489470528,-33.0582776525288,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-88.52454972280444,-145.11424201779084,147.63733992299206,-53.32353344706558,45.205523449328915,0.0,0.0,61.69924423399365,0.0,-179.99999712312356,178.9482610486482,0.894808954377693,90.74040739500144,3.726853664546242,90.01007287913326,130.55875072998836,58.67150603411462,70.01179332568924,103.87702948344403,-215.5908965188494,-667.6326006987214,0.701578736976499,0.0,-0.0,0.0,85.91196165656967,-206.14195134165612,0.2233279410611794,-0.0016046571765349039,-0.0,1.6046571765349038e-06,-105.59135757516776,-0.0,0.10559135757516776,85.3999862182596,11.653508835031337,0.08619142599033319,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,3.1084439622297505e-05,1.4531014391749834e-06,3.111838508703161e-08,0.0,-0.0,0.0,32.59123240180072,-427.17378522120816,0.42841525557533905,0.0,-0.0,0.0,-953.3544894329934,-759.8844064889048,1.2191427700425568,71.65883230625698,132.08877194018672,0.15027452185970488,198.49369560645943,-576.3479246351002,0.6095708961447364,-1086.5391295506495,-47.32446724763262,1.0875692553786886,0.0,-0.0,0.0,391.28169832827564,-700.2618420176291,0.8021645808888489,0.0,-0.0,0.0,135.44277385745406,7.167607293561645,0.13563229550706632,80.67142252095178,-131.33637485175805,0.1541334544177721,0.0,0.0,0.0,0.0,0.0038336461806792875,270.740404518125,241.69924135711722
14,0.4713804713804713,992.0283416290259,1059.799832124379,796.9559530176678,1037.7829553282822,560.0410197637752,1047.6318361198137,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1030.2357833099936,-0.0,-1029.7755690791903,-0.0,0.0,-0.0,985.3609297665008,640.8033925631391,990.449361533138,249.7769922347254,999.2030742999816,427.19977556273034,699.9494106150959,761.9788106390466,461.1325937587809,413.6261384615983,574.387992430135,-20.7455046016576,1270.4427523518357,722.9771202694382,1490.1916698821885,332.9090365860316,1416.1185128863276,-32.4136651634605,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-88.52457307569092,-145.9376308678754,149.67138321504257,-47.40047025311408,39.86732023777717,0.0,0.0,61.69924423399365,0.0,-179.99999919575637,178.94820674577392,1.1362600392468438,90.8931989902234,3.93749205416505,89.2305331195693,127.31145445247628,60.66897562243501,76.38269346006216,100.53629586021474,-241.86260298354097,-721.1694585467067,0.7606463742518753,0.0,-0.0,0.0,163.58309190608844,-302.6904620828353,0.3440653190797877,-0.0012210142664947944,-0.0,1.2210142664947944e-06,-96.28930502686737,-0.0,0.09628930502686736,182.9232353704219,-95.49204753617379,0.206348349111481,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-1.4564291372920522e-05,-5.5184656844176226e-08,1.4564395920932599e-08,0.0,-0.0,0.0,34.01828473961522,-493.1833331427851,0.4943551797912639,0.0,-0.0,0.0,-842.2427658303155,-684.6116396804598,1.0853874763325158,4.348311332383094,134.1883271615816,0.13425876119593458,220.28917507480543,-682.4683849390948,0.7171404444713146,-1495.6317451935743,-49.942037952744485,1.4964653435297626,0.0,-0.0,0.0,236.04483352973338,-636.9820521171048,0.6793108994822603,0.0,-0.0,0.0,71.97390899646119,19.144990925328432,0.0744766691908398,62.460456797574565,-134.64453549242558,0.1484266135210688,0.0,0.0,0.0,0.0,-0.0006935807286581073,270.89319818597977,241.69924342975003
15,0.5050505050505051,992.7015511472388,1056.9202639973487,794.6368810237742,1042.383056560879,560.0410158705997,1047.631835996146,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1033.553518196869,-0.0,-1029.7755520271403,-0.0,0.0,-0.0,986.1166457026884,626.3645164352458,1000.3478157565921,247.0082636974606,1008.5337818313589,419.118116999191,707.1676167163878,739.8587656349117,465.597410446165,396.5791154316931,513.34875113971,-22.5887697244668,1260.961020166353,702.3084498035608,1464.40626072146,316.4054412281033,1412.2385768873457,-31.7646350281419,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-88.52495042619209,-145.6354274688732,151.32647477064504,-40.68006334165552,35.85849322945648,0.0,0.0,61.69924423399365,0.0,-180.00000474233053,178.94847555241287,1.4334445525029922,90.8868911221571,3.873572169854365,87.80145477934528,125.90801667874564,62.211421465750384,84.1770267680414,98.06991469521267,-281.60744590884354,-613.8595128365529,0.6753711980024262,0.0,-0.0,0.0,277.1220136819055,-240.02525933711686,0.3666179695363614,0.0005064458848291746,-0.0,5.064458848291746e-07,-98.53672614019806,-0.0,0.09853672614019805,293.984090436587,-82.23123755676467,0.30526811471220583,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.00011562731082603819,-3.672925363851207e-06,1.1568563173354618e-07,0.0,-0.0,0.0,22.44476330477216,-428.83462099842933,0.4294215872154936,0.0,-0.0,0.0,-765.8266520736294,-490.1567821304681,0.9092547124402484,-68.87643821863921,136.6230066081211,0.15300264597819452,214.380721208371,-656.9653366228039,0.6910590041014842,-1812.865466325617,-54.744974147433055,1.8136918732768252,0.0,-0.0,0.0,132.60505561530658,-506.29658398818214,0.5233739883991569,0.0,-0.0,0.0,-115.23409916976031,19.276195018962508,0.11683522288195126,19.994322690920498,-85.52317337280213,0.0878293010539366,0.0,0.0,0.0,0.0,-0.011207309884687747,270.88689586448766,241.69924897632418
16,0.5387205387205387,991.4134485828941,1056.7882035144085,789.9686302281413,1047.1848766589815,560.0410062789617,1047.631835658232,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1037.7288084868671,-0.0,-1029.775405221138,-0.0,0.0,-0.0,985.9020511607663,617.9445686721286,1013.6954798037821,248.20777646500449,1022.5522898192243,417.7447096461371,713.0164633273296,723.0159130752303,468.0966727242162,386.1853695984936,448.23675364155866,-24.3563513317053,1249.874167838888,689.563869794097,1439.996014767497,310.1743425964856,1399.8193356419758,-30.538185311988002,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-88.52593867667572,-144.76166526555335,152.69936336169448,-33.381539422347934,33.26340283481398,0.0,0.0,61.69924423399365,0.0,-180.00001507899918,178.94935138143882,1.7084332404943772,90.74206883997226,3.529744358055377,85.6634758920031,125.75831723969216,63.39611599001991,92.6320732950448,96.65951882484389,-329.2795141257037,-378.514026281081,0.5016949935113708,0.0,-0.0,0.0,416.3496872396033,-40.79019838570125,0.4183430438633591,0.004360138266634733,-0.0,4.360138266634733e-06,-124.0061216129497,-0.0,0.1240061216129497,396.42562220154053,35.62552919605397,0.3980231805666316,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0002848716497694252,-1.0036049991057907e-05,2.850483803528395e-07,0.0,-0.0,0.0,-6.37345789508564,-250.07244856458004,0.2501536537742852,0.0,-0.0,0.0,-724.9843048327092,-185.06362935904735,0.7482317750305111,-138.6470486302983,142.6140569136472,0.198901416091644,173.7107443449705,-500.2327210225391,0.5295358324820872,-1933.826325695097,-52.497173734983505,1.93453875929162,0.0,-0.0,0.0,74.2280896581206,-308.6942512460261,0.31749322834769045,0.0,-0.0,0.0,-368.8514649874853,36.425556569770805,0.37064568579012447,-38.25664616103585,-3.9221963433249183,0.0384571787790822,0.0,0.0,0.0,0.0,-0.02935103936380589,270.74208391897145,241.69925931299284
17,0.5723905723905723,988.0113024480129,1059.6673933650463,783.2179044412705,1052.2816726322235,560.0409891523813,1047.631835022184,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1043.4793206332788,-0.0,-1029.7750400472894,-0.0,0.0,-0.0,983.9393787200964,617.6562352991458,1029.1779114877265,255.53188123483,1040.9135119568375,425.4597740752593,716.4068115602216,714.3339741900799,469.9703177477872,383.4832471467878,388.41761004420226,-25.7841615491619,1237.0438802660228,686.6870491354107,1415.9651024213863,316.0640893753715,1379.7466491826024,-27.5348620792201,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-88.52776086083567,-143.92882695950362,153.7698811211179,-26.309110114682884,31.86945438776892,0.0,0.0,61.69924423399365,0.0,-180.0000302631375,178.95112523324713,1.8674519370191047,90.55228464504184,2.985097796998447,82.8827989966251,126.0985911970209,64.2711728823928,100.51510300292492,96.14062727017529,-381.0595409140968,-85.4415735629808,0.3905209805049922,0.0,-0.0,0.0,545.3282974871147,229.13741354493055,0.59151238898797,0.010845663306846567,-0.0,1.0845663306846568e-05,-170.7902107484261,-0.0,0.1707902107484261,459.8282210131548,217.52591166381782,0.5086841014670085,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.000508659440467963,-1.8890622066614095e-05,5.090101000758677e-07,0.0,-0.0,0.0,-58.2913714878974,-8.563501177590382,0.05891703949078441,0.0,-0.0,0.0,-713.7180966794874,174.92547933291232,0.7348417821869134,-200.4965558700582,151.37484040528682,0.2512234288904628,100.69334251689496,-257.8535848889688,0.27681694396715917,-1776.6285648414876,-42.40596345846106,1.7771345821708506,0.0,-0.0,0.0,55.64725720005917,-80.25303681566274,0.09765842079424414,0.0,-0.0,0.0,-596.1587878433917,89.19870001320677,0.6027949140519918,-101.04374020597542,85.51193856394731,0.13237117915836874,0.0,0.0,0.0,0.0,-0.05411886955046732,270.5523149081793,241.69927449713114
18,0.6060606060606061,982.4366000754278,1064.6368166880384,775.0247830737311,1057.1235280180192,560.040964967132,1047.631834079658,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1050.327876070701,-0.0,-1029.7743845735997,-0.0,0.0,-0.0,979.3664523039461,625.2764370059618,1044.4514584579128,269.5164494902945,1061.507969327015,441.875718599469,716.7586340404633,714.1428562627818,472.3893262270728,387.9778928613676,343.3667271727574,-26.6659222310149,1222.210165208629,692.8524284727071,1391.703870681708,333.4240236511432,1356.080529777781,-21.291052825074,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-88.53041218410642,-143.6123266391347,154.40903878830883,-20.45463338068599,31.15624102699959,0.0,0.0,61.69924423399365,0.0,-180.00004726526495,178.95391506984333,1.8581652986215509,90.42950084417552,2.3487549465199127,79.667993009552,126.30893963568144,64.79896236515805,106.578291581286,95.95520339217096,-440.56133720459604,183.11176631770056,0.47709979124234586,0.0,-0.0,0.0,611.6553838942642,487.5535523690268,0.7821961231523058,0.019467568579578612,-0.0,1.9467568579578614e-05,-203.4020964914336,-0.0,0.20340209649143362,453.62434501452697,415.3416771872952,0.6150477665991593,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0007183018993606169,-2.7993023898886746e-05,7.188471520511669e-07,0.0,-0.0,0.0,-135.81591455966569,226.31999069243437,0.2639445033235244,0.0,-0.0,0.0,-720.5585826684411,515.5900479904185,0.8860235711559341,-243.3357046159217,143.80310495812972,0.2826510182831931,10.449127663177917,-5.676202440749966,0.011891322175005008,-1338.01122128191,-26.188292251034046,1.3382674825786263,0.0,-0.0,0.0,71.84455183478251,133.4909777230199,0.1515964404654296,0.0,-0.0,0.0,-702.8837463231921,185.4411348481388,0.7269346431001146,-165.568660465776,147.59187269286195,0.22180248468720404,0.0,0.0,0.0,0.0,-0.07874430114140393,270.4295481094405,241.6992914992586
19,0.6397306397306397,974.4761915112166,1069.7623876159969,766.3296507781005,1060.4988274331004,560.0409394907585,1047.6318330107642,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1056.2833686759243,-0.0,-1029.7734542966816,-0.0,0.0,-0.0,971.4704727781336,638.1797137669988,1056.3869542490606,288.6539342829004,1080.6842864540333,463.8972212456861,714.125969532197,719.9320477393679,476.3058673119718,397.6575897380925,319.87183388048317,-26.9623332367285,1204.875827292072,704.8090282582409,1367.22354235772,359.2629070562325,1334.7975111952983,-10.5585020645567,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-88.53333907840631,-144.03108310782866,154.40524664964752,-16.573072472840007,30.51873295975263,0.0,0.0,61.69924423399365,0.0,-180.00005755825293,178.9573425687507,1.700252782281375,90.44130150572394,1.696312264434896,76.37391523066705,126.04598191818926,64.82236205438427,110.00087266905491,95.34109501414096,-514.8298361217412,355.11101363035647,0.6254227307691319,0.0,-0.0,0.0,569.5366186724503,654.0386285926488,0.8672591813870874,0.027629224469505366,-0.0,2.7629224469505367e-05,-176.87813037513618,-0.0,0.1768781303751362,354.4842249970944,568.3832983403961,0.6698646427481438,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0007566482949195051,-3.174614111589595e-05,7.573139769477022e-07,0.0,-0.0,0.0,-234.51059191662995,383.2273198027986,0.44928654149031066,0.0,-0.0,0.0,-727.0657512224461,767.4148371311525,1.0571424401894445,-258.2454291802315,100.24639262791476,0.27701992875493997,-78.19013589551159,171.93898685460664,0.18888280110149566,-697.7983307805453,-8.803406869693921,0.697853860355181,0.0,-0.0,0.0,116.32127022149963,287.4869972387308,0.3101280565948285,0.0,-0.0,0.0,-632.1056518997408,318.75675758736423,0.7079289693685419,-236.42413435707314,152.229456560368,0.2811942011335873,0.0,0.0,0.0,0.0,-0.08692876070672366,270.44135906397685,241.6993017922466
20,0.6734006734006734,963.7697928307189,1073.341070238437,757.7414066040438,1061.6157692821669,560.0409275388929,1047.6318323344137,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1059.3621364491378,-0.0,-1029.772466377323,-0.0,0.0,-0.0,959.867483130866,652.1081807739292,1061.6775024054782,309.39846888756625,1094.3768982545118,486.68225040696,708.9031948964317,727.1243578858306,482.53429324166467,409.2942660810891,320.8114198882371,-26.9730413017058,1184.5931902099246,717.809799487637,1343.3386899753007,388.90340871934256,1322.0478190093536,4.8530794254975,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-88.53502041842586,-145.20311537037952,153.5212996816499,-14.935301680167225,29.498856770054992,0.0,0.0,61.69924423399365,0.0,-180.0000448706981,178.96007445698123,1.4604103889677091,90.58739337281936,1.0524052095183516,73.44958194714656,125.17776284728389,64.09738637180907,110.54705053829042,93.596243141843,-602.3943213397763,386.1229055130611,0.7155206611581932,0.0,-0.0,0.0,406.67057047421173,676.7153660898333,0.7895091130518495,0.029341204948685133,-0.0,2.9341204948685135e-05,-91.43940286443673,-0.0,0.09143940286443673,157.12928024560262,616.1126777585746,0.6358336593837591,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0003549704085670228,-2.0087610774766022e-05,3.555383285454293e-07,0.0,-0.0,0.0,-344.6087925238465,413.6754701058353,0.5384074799369222,0.0,-0.0,0.0,-709.3801157578526,880.3228993943684,1.1305700136792642,-255.0708519694796,33.173172917272325,0.2572189707736104,-155.1164066822279,213.61161134994205,0.2639905682510741,27.9057044302908,-0.3180295298257939,0.027907516595580353,0.0,-0.0,0.0,184.98425011187922,345.60928738699795,0.392001214688938,0.0,-0.0,0.0,-378.6658579225563,457.72397025460873,0.5940530825623814,-317.98004081078165,106.28687388646743,0.33527333015702904,0.0,0.0,0.0,0.0,-0.049935798580473444,270.58743824351745,241.69928910469176
21,0.7070707070707071,950.1868567547203,1074.8921889610601,749.4849492166837,1060.884271799687,560.040956161903,1047.6318330510735,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1059.3864949519057,-0.0,-1029.7719845583395,-0.0,0.0,-0.0,944.7430511850641,662.8322981999564,1057.9293686364128,327.4323185893956,1099.6567054555667,505.47912687538343,701.5485285670414,731.1674023689484,491.6751556678536,419.3264974637056,345.69950400042757,-26.8677301707403,1161.5470346223995,727.1160950909132,1321.557209673969,417.1499898674947,1322.5902441241778,23.692495013081,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,-88.53258545828025,-147.079776009767,151.6084036463287,-15.357064713168151,27.84211110789303,0.0,0.0,61.69924423399365,0.0,-179.9999848064545,178.95933559374484,1.2012364159019189,90.8145877912796,0.4559882550321286,71.31917875957245,123.6491263818872,62.42005218091843,108.42225731892572,90.2621632887434,-684.4708209494995,276.3969794173043,0.7381704376106453,0.0,-0.0,0.0,156.81027387132474,558.2672311121765,0.5798721956821661,0.014310023812913483,-0.0,1.4310023812913482e-05,-0.7234475322078335,-0.0,0.0007234475322078336,-111.31957294124445,535.6053361443311,0.547051298715306,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0008501033991747964,2.12847907299363e-05,8.50369820492802e-07,0.0,-0.0,0.0,-449.19562879031463,318.50628755300795,0.5506568515283593,0.0,-0.0,0.0,-646.9099649495506,838.9234601001183,1.0593795706248934,-245.21678440459644,-21.725475229653494,0.24617730932741266,-218.43358998289224,120.07842114859774,0.2492630346809456,739.1760981320591,3.1277405896753288,0.7391827154438418,0.0,-0.0,0.0,271.48361405781037,297.9572720637103,0.40309042245820975,0.0,-0.0,0.0,16.110025910280964,559.5306429512307,0.5597625151224825,-403.4132014571552,46.068226061907495,0.4060350878463613,0.0,0.0,0.0,0.0,0.07231831632451682,270.8145725977341,241.69922904044816
